customerID,tenure,StreamingTV,StreamingMovies,Streaming Service,Contract,MonthlyCharges,TotalCharges,Churn,Customer Churn
8035-PWSEV,6,No,Yes,1,Month-to-month,89.25,487.05,No,0
1356-MKYSK,6,Yes,Yes,1,Month-to-month,78.65,483.3,No,0
5828-DWPIL,62,No,No,0,Month-to-month,89.1,5618.3,No,0
0011-IGKFF,13,Yes,Yes,1,Month-to-month,98,1237.85,Yes,1
4192-GORJT,5,Yes,Yes,1,Month-to-month,94.45,498.1,Yes,1
6496-SLWHQ,3,Yes,Yes,1,Month-to-month,105,294.45,Yes,1
9912-GVSEQ,26,No,Yes,1,Month-to-month,93.85,2381.55,Yes,1
2931-FSOHN,13,Yes,No,1,Month-to-month,59.9,788.35,No,0
5383-MMTWC,8,No,Yes,1,Month-to-month,84,613.4,Yes,1
9971-ZWPBF,34,Yes,Yes,1,Month-to-month,108.9,3625.2,No,0
4712-AUQZO,18,No,No,0,Month-to-month,33.6,550.35,No,0
2908-ZTPNF,36,No,No,0,Month-to-month,34.85,1267.2,No,0
7240-ETPTR,9,Yes,Yes,1,Month-to-month,48.75,442.2,Yes,1
2202-CUYXZ,1,Yes,No,1,Month-to-month,84.85,84.85,Yes,1
5995-OIGLP,12,No,No,0,Month-to-month,56.65,654.85,Yes,1
8421-WZOOW,57,Yes,No,1,Month-to-month,95.3,5567.45,No,0
8756-RDDLT,68,No,Yes,1,Month-to-month,44.95,3085.35,No,0
2862-PFNIK,1,No,No,0,Month-to-month,24.7,24.7,No,0
5816-QVHRX,37,Yes,Yes,1,Month-to-month,100.3,3541.4,No,0
4430-YHXGG,4,No internet service,No internet service,0,Month-to-month,25.45,84.2,No,0
6888-SBYAI,1,No,No,0,Month-to-month,50.7,50.7,No,0
7395-XWZOY,20,Yes,No,1,Month-to-month,55,1165.55,No,0
3640-PHQXK,31,No,Yes,1,Month-to-month,89.9,2806.9,Yes,1
6877-LGWXO,18,No,Yes,1,Month-to-month,78.55,1422.65,Yes,1
6859-RKMZJ,11,Yes,No,1,Month-to-month,55.05,608.15,No,0
2049-BAFNW,1,No,No,0,Month-to-month,35.9,35.9,No,0
3842-QTGDL,16,No,No,0,Month-to-month,80.75,1321.3,No,0
9782-LGXMC,49,No,No,0,Month-to-month,61.75,3024.15,No,0
8019-ENHXU,42,No,Yes,1,Month-to-month,99.45,4138.05,Yes,1
5167-GBFRE,4,No,No,0,Month-to-month,25.2,102.5,Yes,1
4673-KKSLS,31,No,No,0,Month-to-month,87.6,2724.25,No,0
4853-OITSN,5,No,Yes,1,Month-to-month,89.15,413.25,No,0
1324-NLTJE,15,No,No,0,Month-to-month,55,757.1,Yes,1
7094-MSZAO,10,No internet service,No internet service,0,Month-to-month,20.05,218.5,No,0
1522-VVDMG,7,Yes,No,1,Month-to-month,89.75,608.8,Yes,1
6907-CQGPN,29,No,No,0,Month-to-month,34.3,1004.75,No,0
0239-OXEXL,46,No,No,0,Month-to-month,84.25,3847.6,No,0
0212-ISBBF,22,Yes,Yes,1,Month-to-month,50.35,1098.85,No,0
9185-TQCVP,14,No,Yes,1,Month-to-month,85.15,1139.2,Yes,1
5271-DBYSJ,11,No,Yes,1,Month-to-month,79.15,827.7,No,0
5567-WSELE,3,Yes,Yes,1,Month-to-month,94.6,279.55,Yes,1
1472-TNCWL,36,Yes,Yes,1,Month-to-month,94.7,3512.5,No,0
8063-RJYNF,16,Yes,Yes,1,Month-to-month,94.25,1483.25,Yes,1
2080-GKCWQ,2,No,No,0,Month-to-month,74.95,151.75,No,0
9661-ACXBS,42,Yes,Yes,1,Month-to-month,105.2,4400.75,Yes,1
3462-BJQQA,6,Yes,No,1,Month-to-month,89.75,552.65,No,0
4367-NHWMM,1,No,No,0,Month-to-month,24.9,24.9,No,0
3727-RJMEO,6,Yes,No,1,Month-to-month,82.85,460.25,Yes,1
1360-RCYRT,23,No,No,0,Month-to-month,30.35,678.75,No,0
6646-VRFOL,53,Yes,Yes,1,Month-to-month,103.85,5485.5,Yes,1
5917-HBSDW,37,No internet service,No internet service,0,Month-to-month,19.35,683.75,No,0
5685-IIXLY,5,No,Yes,1,Month-to-month,83.6,404.2,Yes,1
2325-NBPZG,3,No,No,0,Month-to-month,74.55,233.65,No,0
4482-FTFFX,5,No,No,0,Month-to-month,56.15,291.45,No,0
3752-CQSJI,13,No internet service,No internet service,0,Month-to-month,20.45,254.5,No,0
5025-GOOKI,20,No internet service,No internet service,0,Month-to-month,18.9,347.65,No,0
5095-AESKG,3,No,Yes,1,Month-to-month,91.5,242.95,Yes,1
2887-JPYLU,41,No,No,0,Month-to-month,45.2,1841.9,No,0
4770-QAZXN,13,No internet service,No internet service,0,Month-to-month,19.45,232.1,No,0
1871-MOWRM,12,No,No,0,Month-to-month,80.85,866.45,Yes,1
9714-EDSUC,4,No,Yes,1,Month-to-month,94.9,360.55,No,0
2027-OAQQC,43,Yes,Yes,1,Month-to-month,49.05,2076.2,Yes,1
0282-NVSJS,12,No,No,0,Month-to-month,29.3,355.9,No,0
9090-SGQXL,68,Yes,Yes,1,Month-to-month,105.3,7299.65,Yes,1
6595-YGXIT,25,Yes,No,1,Month-to-month,88.95,2291.2,Yes,1
7537-CBQUZ,63,Yes,Yes,1,Month-to-month,109.4,7031.45,No,0
5649-TJHOV,27,No,Yes,1,Month-to-month,36.5,1032,Yes,1
0519-XUZJU,1,No,No,0,Month-to-month,70.75,70.75,Yes,1
3363-EWLGO,5,No internet service,No internet service,0,Month-to-month,19.95,109.6,No,0
6338-AVWCY,3,Yes,No,1,Month-to-month,40.15,130.75,Yes,1
1689-YQBYY,12,No,No,0,Month-to-month,76.6,893,No,0
2959-FENLU,9,No,Yes,1,Month-to-month,85.3,781.4,No,0
0708-LGSMF,13,No,Yes,1,Month-to-month,65.85,902.25,No,0
9253-QXKBE,29,Yes,Yes,1,Month-to-month,94.45,2653.65,Yes,1
0487-RPVUM,61,Yes,No,1,Month-to-month,99.4,5943.65,No,0
4079-ULGFR,16,No internet service,No internet service,0,Month-to-month,20,275.7,No,0
9445-SZLCH,36,Yes,No,1,Month-to-month,97.35,3457.9,Yes,1
6599-SFQVE,6,No,Yes,1,Month-to-month,55,340.4,No,0
4003-FUSHP,19,Yes,No,1,Month-to-month,61.55,1093.2,No,0
0356-ERHVT,11,No,No,0,Month-to-month,45.9,521.9,No,0
4884-ZTHVF,8,Yes,No,1,Month-to-month,87.1,713.6,No,0
3920-HIHMQ,26,No,No,0,Month-to-month,49.5,1265.65,No,0
3055-OYMSE,53,No,No,0,Month-to-month,73.8,4003.85,No,0
7568-PODML,1,Yes,Yes,1,Month-to-month,45.3,45.3,Yes,1
5349-IECLD,2,Yes,Yes,1,Month-to-month,94.95,178.1,Yes,1
3945-GFWQL,12,No,No,0,Month-to-month,44.55,480.6,Yes,1
3387-PLKUI,13,No internet service,No internet service,0,Month-to-month,18.8,251.25,No,0
3797-VTIDR,1,No,No,0,Month-to-month,23.45,23.45,Yes,1
9881-VCZEP,25,No,No,0,Month-to-month,54.1,1373,No,0
9526-BIHHD,1,No,No,0,Month-to-month,29.7,29.7,Yes,1
8757-TFHHJ,1,No,No,0,Month-to-month,49.8,49.8,No,0
4523-WXCEF,59,Yes,Yes,1,Month-to-month,101.1,6039.9,Yes,1
5119-KEPFY,36,Yes,Yes,1,Month-to-month,95,3440.25,No,0
8364-TRMMK,3,No,No,0,Month-to-month,50.65,151.3,Yes,1
3063-QFSZL,1,No,Yes,1,Month-to-month,55.4,55.4,Yes,1
8775-LHDJH,1,Yes,No,1,Month-to-month,90.6,90.6,Yes,1
3097-NQYSN,2,Yes,No,1,Month-to-month,86.85,156.35,Yes,1
0690-SRQID,4,No internet service,No internet service,0,Month-to-month,19.65,67.55,No,0
9605-WGJVW,1,No,No,0,Month-to-month,70.2,70.2,No,0
3565-UNOCC,29,Yes,Yes,1,Month-to-month,99.05,2952.85,Yes,1
8573-CGOCC,16,No internet service,No internet service,0,Month-to-month,19.75,294.9,No,0
5493-SDRDQ,2,No,No,0,Month-to-month,55.1,113.35,Yes,1
6286-SUUWT,1,No internet service,No internet service,0,Month-to-month,19.95,19.95,No,0
4819-HJPIW,18,No,No,0,Month-to-month,25.15,476.8,No,0
8654-DHAOW,2,No,No,0,Month-to-month,54.15,101.65,No,0
5438-QMDDL,19,No,Yes,1,Month-to-month,59.8,1130.85,No,0
9812-GHVRI,40,No,Yes,1,Month-to-month,83.85,3532.25,No,0
1228-ZLNBX,21,No,No,0,Month-to-month,75.3,1570.7,No,0
4226-KKDON,8,Yes,No,1,Month-to-month,66.65,520.95,No,0
6218-KNUBD,6,Yes,No,1,Month-to-month,59.45,357.6,No,0
0871-URUWO,13,Yes,Yes,1,Month-to-month,102.25,1359,Yes,1
9190-MFJLN,19,Yes,Yes,1,Month-to-month,95.9,1777.9,Yes,1
3317-VLGQT,14,No,Yes,1,Month-to-month,78.1,1122.4,No,0
4132-POCZS,52,No,Yes,1,Month-to-month,39.9,2020.9,No,0
1095-JUDTC,47,Yes,No,1,Month-to-month,95.05,4504.55,Yes,1
3896-RCYYE,67,Yes,Yes,1,Month-to-month,53.4,3579.15,No,0
9638-JIQYA,2,No,No,0,Month-to-month,24.9,49.7,No,0
3258-SANFR,6,No,No,0,Month-to-month,44.7,276.5,No,0
0870-VEMYL,5,No,No,0,Month-to-month,53.85,259.8,Yes,1
4833-QTJNO,67,No,No,0,Month-to-month,83.85,5588.8,No,0
3039-MJSLN,3,No internet service,No internet service,0,Month-to-month,20.2,50.6,No,0
0178-CIIKR,3,No internet service,No internet service,0,Month-to-month,19.95,58,No,0
5385-SUIRI,52,Yes,Yes,1,Month-to-month,104.2,5568.35,Yes,1
3982-XWFZQ,42,No,No,0,Month-to-month,50.25,2203.65,Yes,1
2322-VCZHZ,23,No,Yes,1,Month-to-month,90,2024.1,No,0
4009-ALQFH,25,Yes,Yes,1,Month-to-month,99.5,2369.05,Yes,1
5222-IMUKT,32,Yes,Yes,1,Month-to-month,91.05,2871.5,No,0
3627-FCRDW,9,No,No,0,Month-to-month,71,672.55,Yes,1
7562-GSUHK,16,No,Yes,1,Month-to-month,93.2,1573.7,Yes,1
4903-UYAVB,5,No internet service,No internet service,0,Month-to-month,19.35,126.05,Yes,1
0118-JPNOY,26,Yes,No,1,Month-to-month,85.8,2193.65,No,0
6776-TLWOI,3,No internet service,No internet service,0,Month-to-month,19.85,64.55,Yes,1
3845-FXCYS,2,No internet service,No internet service,0,Month-to-month,19.65,31.2,No,0
4343-EJVQB,7,No,No,0,Month-to-month,74.35,533.6,No,0
3427-GGZZI,19,No,Yes,1,Month-to-month,89.1,1620.8,No,0
0644-OQMDK,4,No,No,0,Month-to-month,70.65,293.85,No,0
4077-CROMM,31,Yes,Yes,1,Month-to-month,104.2,3243.45,Yes,1
3154-CFSZG,47,No,Yes,1,Month-to-month,90.05,4137.2,No,0
2868-MZAGQ,1,No,Yes,1,Month-to-month,79.25,79.25,Yes,1
4847-QNOKA,1,No,No,0,Month-to-month,44.9,44.9,Yes,1
2220-IAHLS,1,No internet service,No internet service,0,Month-to-month,19.4,19.4,No,0
1658-XUHBX,59,No,Yes,1,Month-to-month,88.75,5348.65,No,0
6379-RXJRQ,10,No,No,0,Month-to-month,70.1,659.65,Yes,1
2378-HTWFW,35,No,Yes,1,Month-to-month,91,3180.5,No,0
8650-RHRKE,4,No,No,0,Month-to-month,29.65,118.5,Yes,1
0475-RIJEP,43,No,No,0,Month-to-month,77.85,3365.85,Yes,1
1260-TTRXI,4,No,Yes,1,Month-to-month,54.3,195.3,Yes,1
6328-ZPBGN,11,Yes,Yes,1,Month-to-month,95.15,997.65,Yes,1
3413-CSSTH,41,No,No,0,Month-to-month,55.7,2237.55,No,0
7542-CYDDM,18,No internet service,No internet service,0,Month-to-month,20.05,358.5,No,0
2867-UIMSS,1,No,Yes,1,Month-to-month,80.5,80.5,Yes,1
8495-PRWFH,42,No,No,0,Month-to-month,55.65,2421.75,No,0
0439-IFYUN,18,No,No,0,Month-to-month,74.7,1294.6,No,0
8111-RKSPX,4,No,No,0,Month-to-month,72.2,305.55,Yes,1
1585-MQSSU,17,No,No,0,Month-to-month,51.5,900.5,Yes,1
2856-NNASM,43,Yes,Yes,1,Month-to-month,89.55,3856.75,Yes,1
6458-CYIDZ,5,No,No,0,Month-to-month,80.7,374.8,No,0
3058-WQDRE,13,No,No,0,Month-to-month,25.15,331.85,No,0
7547-EKNFS,42,Yes,No,1,Month-to-month,95.25,3959.35,Yes,1
2279-AXJJK,52,No,Yes,1,Month-to-month,95.65,5088.4,No,0
6769-DYBQN,46,No,Yes,1,Month-to-month,85,3969.4,Yes,1
4439-JMPMT,5,Yes,No,1,Month-to-month,85.75,470.95,Yes,1
2446-BEGGB,6,Yes,Yes,1,Month-to-month,98.25,560.6,Yes,1
1496-GGSUK,1,No,No,0,Month-to-month,25.7,25.7,Yes,1
0130-SXOUN,66,No,Yes,1,Month-to-month,89.4,5976.9,No,0
2575-GFSOE,7,No,No,0,Month-to-month,69,506.9,Yes,1
2842-JTCCU,2,No,No,0,Month-to-month,46.05,80.35,Yes,1
9962-BFPDU,1,No internet service,No internet service,0,Month-to-month,20.05,20.05,No,0
3296-SILRA,1,No,No,0,Month-to-month,76.4,76.4,Yes,1
9681-OXGVC,5,Yes,Yes,1,Month-to-month,100.5,514,Yes,1
6394-HHHZM,3,No internet service,No internet service,0,Month-to-month,20.7,57.5,No,0
5180-UCIIQ,22,No,Yes,1,Month-to-month,40.05,880.2,Yes,1
1932-UEDCX,33,Yes,Yes,1,Month-to-month,100.6,3270.25,No,0
7153-OANIO,1,No,No,0,Month-to-month,69.95,69.95,Yes,1
5188-HGMLP,54,No,No,0,Month-to-month,74,3919.15,No,0
6521-YYTYI,1,Yes,Yes,1,Month-to-month,93.3,93.3,Yes,1
8878-HMWBV,3,No,No,0,Month-to-month,49.15,169.05,Yes,1
5331-RGMTT,54,Yes,Yes,1,Month-to-month,99.05,5295.7,No,0
7823-JSOAG,3,No,No,0,Month-to-month,74.5,217.45,No,0
9374-YOLBJ,1,No internet service,No internet service,0,Month-to-month,19.25,19.25,No,0
9074-KGVOX,50,Yes,No,1,Month-to-month,39.45,2021.35,No,0
6128-DAFVY,56,Yes,Yes,1,Month-to-month,44.85,2564.95,No,0
3751-KTZEL,1,No,Yes,1,Month-to-month,35.05,35.05,Yes,1
1977-STDKI,1,No,No,0,Month-to-month,73,73,Yes,1
5066-GFJMM,3,No internet service,No internet service,0,Month-to-month,19.9,45.75,No,0
3278-FSIXX,2,No,No,0,Month-to-month,45.25,74.2,No,0
5813-UECBU,33,No,No,0,Month-to-month,83.85,2716.3,Yes,1
0328-GRPMV,1,No,No,0,Month-to-month,70.1,70.1,Yes,1
2946-KIQSP,35,No,No,0,Month-to-month,33.45,1175.85,No,0
4342-HENTK,2,No,No,0,Month-to-month,70.65,142.35,Yes,1
4195-SMMNX,2,No internet service,No internet service,0,Month-to-month,20.35,33.2,Yes,1
4012-ZTHBR,21,No,No,0,Month-to-month,44.95,926.25,No,0
6956-SMUCM,3,Yes,Yes,1,Month-to-month,99,287.4,Yes,1
2985-FMWYF,23,Yes,Yes,1,Month-to-month,93.5,2341.55,No,0
2717-HVIZY,8,No internet service,No internet service,0,Month-to-month,20.05,163.6,No,0
3223-WZWJM,26,No,Yes,1,Month-to-month,83.95,2254.2,Yes,1
3422-GALYP,2,No,No,0,Month-to-month,79.45,145.15,No,0
6615-ZGEDR,1,No internet service,No internet service,0,Month-to-month,19.7,19.7,Yes,1
7356-IWLFW,46,No,No,0,Month-to-month,80,3769.7,No,0
7872-RDDLZ,67,No,No,0,Month-to-month,54.9,3725.5,No,0
9250-WYPLL,5,No,No,0,Month-to-month,75.55,413.65,Yes,1
2754-XBHTB,9,Yes,No,1,Month-to-month,77.65,714.15,Yes,1
1597-LHYNC,26,No,Yes,1,Month-to-month,95,2497.2,Yes,1
3043-SUDUA,32,No internet service,No internet service,0,Month-to-month,19.9,601.55,No,0
5442-BHQNG,2,No,No,0,Month-to-month,70.35,139.25,No,0
0754-UKWQP,2,Yes,Yes,1,Month-to-month,95.85,197.7,Yes,1
8873-GLDMH,6,No,No,0,Month-to-month,73.85,401.3,No,0
7493-TPUWZ,1,No,No,0,Month-to-month,79.15,79.15,Yes,1
0547-HURJB,12,No internet service,No internet service,0,Month-to-month,21.05,235.8,No,0
8904-OPDCK,54,No,No,0,Month-to-month,24.95,1364.75,No,0
1577-HKTFG,30,No internet service,No internet service,0,Month-to-month,19.65,655.85,Yes,1
8752-STIVR,4,Yes,No,1,Month-to-month,79,303.15,Yes,1
5022-JNQEQ,9,No,No,0,Month-to-month,75.85,647.5,No,0
4558-FANTW,17,Yes,No,1,Month-to-month,91.85,1574.45,Yes,1
9921-QFQUL,23,No,Yes,1,Month-to-month,90.15,2044.95,No,0
7798-JVXYM,14,Yes,Yes,1,Month-to-month,69.65,921.4,No,0
8647-SDTWQ,57,No,No,0,Month-to-month,74.3,4018.35,No,0
2081-KJSQF,1,No internet service,No internet service,0,Month-to-month,20.25,20.25,No,0
7623-TRNQN,1,No,No,0,Month-to-month,49.9,49.9,Yes,1
3323-CPBWR,23,Yes,No,1,Month-to-month,96.9,2085.45,No,0
9330-IJWIO,13,Yes,Yes,1,Month-to-month,100.35,1358.85,Yes,1
3384-CTMSF,47,Yes,Yes,1,Month-to-month,104.1,5135.15,No,0
9286-DOJGF,38,No,No,0,Month-to-month,74.95,2869.85,Yes,1
6048-QBXKL,2,No,No,0,Month-to-month,56.55,118.25,No,0
9661-MHUMO,1,No,No,0,Month-to-month,49.25,49.25,Yes,1
7718-RXDGG,15,No,No,0,Month-to-month,68.6,1108.6,No,0
1025-FALIX,26,No,No,0,Month-to-month,69.05,1815.65,No,0
3407-QGWLG,3,No internet service,No internet service,0,Month-to-month,20.05,75.45,No,0
1842-EZJMK,50,Yes,Yes,1,Month-to-month,103.7,5071.05,Yes,1
2347-WKKAE,42,No,Yes,1,Month-to-month,94.4,4014.6,No,0
8735-DCXNF,10,No,No,0,Month-to-month,54.95,568.85,No,0
7148-XZPHA,55,No,No,0,Month-to-month,79.4,4238.45,No,0
8073-IJDCM,1,No internet service,No internet service,0,Month-to-month,20.3,20.3,Yes,1
5309-TAIKL,7,No,Yes,1,Month-to-month,62.8,418.3,No,0
6856-RAURS,2,No,No,0,Month-to-month,74.9,136.05,No,0
8778-LMWTJ,9,No,No,0,Month-to-month,74.85,708.2,No,0
8884-ADFVN,7,Yes,Yes,1,Month-to-month,101.95,700.85,Yes,1
2720-WGKHP,2,Yes,Yes,1,Month-to-month,94,181.7,Yes,1
2869-ADAWR,45,Yes,No,1,Month-to-month,89.3,4016.85,Yes,1
0943-ZQPXH,44,Yes,Yes,1,Month-to-month,92.95,4122.9,No,0
9894-EZEWG,1,No,No,0,Month-to-month,74.3,74.3,Yes,1
7851-FLGGQ,1,No,Yes,1,Month-to-month,44.65,44.65,Yes,1
0637-UBJRP,13,No,Yes,1,Month-to-month,84.05,1095.3,Yes,1
0940-OUQEC,10,No,No,0,Month-to-month,80.7,788.8,Yes,1
2378-VTKDH,65,Yes,Yes,1,Month-to-month,104.35,6578.55,No,0
0927-CNGRH,1,No internet service,No internet service,0,Month-to-month,19.55,19.55,No,0
0702-PGIBZ,4,Yes,Yes,1,Month-to-month,101.7,364.55,Yes,1
9853-JFZDU,35,No,No,0,Month-to-month,56.85,1861.1,No,0
1963-VAUKV,1,No internet service,No internet service,0,Month-to-month,20.4,20.4,Yes,1
3999-WRNGR,60,Yes,Yes,1,Month-to-month,49.75,3069.45,No,0
3466-RITXD,26,Yes,No,1,Month-to-month,92.4,2349.8,No,0
2974-GGUXS,36,Yes,No,1,Month-to-month,91.95,3301.05,No,0
2101-RANCD,55,No,No,0,Month-to-month,73.1,4144.9,No,0
0807-ZABDG,3,No,No,0,Month-to-month,55.1,154.65,Yes,1
4450-YOOHP,39,Yes,Yes,1,Month-to-month,50.65,1905.4,No,0
5119-NZPTV,2,No,No,0,Month-to-month,70.1,141.65,No,0
7739-LAXOG,32,No,Yes,1,Month-to-month,91.05,2954.5,Yes,1
9776-CLUJA,51,No,No,0,Month-to-month,77.5,3807.35,Yes,1
3865-ZYKAD,69,No,No,0,Month-to-month,84.9,5785.65,No,0
2079-FBMZK,6,No,No,0,Month-to-month,69.25,418.4,Yes,1
2096-XOTMO,16,No internet service,No internet service,0,Month-to-month,19.35,275.9,No,0
8221-EQDGL,35,No,No,0,Month-to-month,61,2130.45,No,0
6608-QQLVK,1,No,No,0,Month-to-month,50.5,50.5,Yes,1
3551-HUAZH,1,No,No,0,Month-to-month,74.4,74.4,Yes,1
9137-UIYPG,35,Yes,Yes,1,Month-to-month,106.9,3756.45,No,0
2809-ZMYOQ,32,Yes,Yes,1,Month-to-month,101.35,3334.9,No,0
5084-OOVCJ,17,No,No,0,Month-to-month,55.35,920.5,No,0
7727-SHVZV,9,No internet service,No internet service,0,Month-to-month,19.5,150.35,No,0
5339-PXDVH,4,Yes,No,1,Month-to-month,90.65,367.95,No,0
7601-WFVZV,1,No internet service,No internet service,0,Month-to-month,19.55,19.55,No,0
9529-OFXHY,15,Yes,No,1,Month-to-month,87.75,1242.2,No,0
8634-MPHTR,47,Yes,Yes,1,Month-to-month,100.05,4871.05,Yes,1
2669-QVCRG,41,No,No,0,Month-to-month,81.3,3190.65,No,0
2478-EEWWM,59,Yes,Yes,1,Month-to-month,44.3,2666.75,No,0
9644-UMGQA,6,No,No,0,Month-to-month,49.15,295.65,No,0
3256-EZDBI,51,No,No,0,Month-to-month,29.45,1459.35,No,0
8761-NSOBC,44,Yes,Yes,1,Month-to-month,100.55,4398.15,Yes,1
0419-YAAPX,49,Yes,No,1,Month-to-month,85.3,4297.95,No,0
8413-VONUO,2,Yes,Yes,1,Month-to-month,95.65,167.3,Yes,1
4726-DLWQN,50,Yes,No,1,Month-to-month,70.35,3454.6,No,0
3094-JOJAI,18,No,No,0,Month-to-month,74.15,1387,No,0
9494-MRNYX,10,No,No,0,Month-to-month,75.05,786.3,No,0
9223-UCPVT,1,Yes,Yes,1,Month-to-month,94.4,94.4,Yes,1
5448-VWNAM,19,Yes,No,1,Month-to-month,75.9,1375.6,No,0
4351-QLCSU,1,Yes,No,1,Month-to-month,55,55,Yes,1
0939-EREMR,13,No,No,0,Month-to-month,53.45,718.1,No,0
9389-ACWBI,5,No,No,0,Month-to-month,69.95,320.4,No,0
5419-JPRRN,1,Yes,Yes,1,Month-to-month,101.45,101.45,Yes,1
3644-QXEHN,13,Yes,Yes,1,Month-to-month,97,1334.45,No,0
5921-NGYRH,64,No,No,0,Month-to-month,73.55,4764,No,0
2100-BDNSN,5,Yes,No,1,Month-to-month,67.95,350.3,Yes,1
0488-GSLFR,1,No,No,0,Month-to-month,69.5,69.5,Yes,1
9318-NKNFC,1,No internet service,No internet service,0,Month-to-month,18.85,18.85,Yes,1
9728-FTTVZ,1,No,No,0,Month-to-month,69.2,69.2,Yes,1
4310-KEDTB,26,No,No,0,Month-to-month,29.8,786.5,No,0
7254-IQWOZ,1,No,No,0,Month-to-month,69.65,69.65,Yes,1
2474-BRUCM,40,Yes,Yes,1,Month-to-month,101.85,4086.3,Yes,1
4062-HBMOS,52,Yes,Yes,1,Month-to-month,103.05,5364.8,No,0
0742-NXBGR,1,No,No,0,Month-to-month,82.3,82.3,Yes,1
2676-ISHSF,1,No internet service,No internet service,0,Month-to-month,20.3,20.3,No,0
6103-QCKFX,44,No,No,0,Month-to-month,56.25,2419.55,No,0
6110-OHIHY,3,Yes,No,1,Month-to-month,79.25,267.6,Yes,1
5889-LFOLL,13,No,Yes,1,Month-to-month,84.6,1115.2,Yes,1
5708-EVONK,58,No,Yes,1,Month-to-month,93.4,5435.6,Yes,1
8708-XPXHZ,42,Yes,Yes,1,Month-to-month,94.2,4186.3,Yes,1
0616-ATFGB,1,No,No,0,Month-to-month,25.05,25.05,Yes,1
1353-LJWEM,11,No,No,0,Month-to-month,60.9,688.5,No,0
1794-SWWKL,15,No,No,0,Month-to-month,59.65,867.1,No,0
7016-BPGEU,29,No,No,0,Month-to-month,25.1,712.85,Yes,1
6876-ADESB,1,No,No,0,Month-to-month,48.95,48.95,Yes,1
9332-GYWLO,6,Yes,No,1,Month-to-month,54.85,355.1,No,0
1963-SVUCV,1,No,No,0,Month-to-month,45.3,45.3,Yes,1
0220-EBGCE,2,No,Yes,1,Month-to-month,85.85,167.3,Yes,1
7233-IOQNP,43,No,No,0,Month-to-month,34,1505.35,No,0
2754-VDLTR,10,Yes,Yes,1,Month-to-month,95.2,930.4,Yes,1
7551-DACSP,6,No,No,0,Month-to-month,55.3,324.25,Yes,1
7235-NXZCP,2,No,No,0,Month-to-month,74.85,156.4,Yes,1
4923-ADWXJ,25,No,Yes,1,Month-to-month,65.8,1679.65,No,0
1104-TNLZA,28,Yes,Yes,1,Month-to-month,105.8,2998,No,0
3439-GVUSX,1,No,No,0,Month-to-month,24.4,24.4,No,0
5712-PTIWW,2,No,No,0,Month-to-month,79.85,152.45,Yes,1
5949-HGVJL,26,Yes,Yes,1,Month-to-month,73.05,1959.5,No,0
3315-TOTBP,15,No,No,0,Month-to-month,76,1130.85,Yes,1
6661-HBGWL,42,Yes,Yes,1,Month-to-month,104.75,4323.45,Yes,1
1518-VOWAV,9,Yes,Yes,1,Month-to-month,74.65,703.55,Yes,1
9828-QHFBK,24,No,No,0,Month-to-month,51.15,1275.7,No,0
5012-YSPJJ,31,No,No,0,Month-to-month,54.35,1647,No,0
5909-ECHUI,1,No,Yes,1,Month-to-month,56.25,56.25,Yes,1
1309-BXVOQ,21,Yes,Yes,1,Month-to-month,106.1,2249.95,Yes,1
9317-WZPGV,2,No,Yes,1,Month-to-month,79.75,159.4,Yes,1
2856-HYAPG,1,No,No,0,Month-to-month,68.65,68.65,Yes,1
8709-KRDVL,33,Yes,Yes,1,Month-to-month,100,3320.6,No,0
4488-PSYCG,16,No internet service,No internet service,0,Month-to-month,20.25,327.45,Yes,1
1427-VERSM,56,Yes,Yes,1,Month-to-month,98.7,5669.5,No,0
6339-YPSAH,9,No,No,0,Month-to-month,73.8,704.3,No,0
3621-CEOVK,14,Yes,Yes,1,Month-to-month,100.2,1369.8,Yes,1
6906-ANDWJ,15,No,No,0,Month-to-month,74.9,1107.25,Yes,1
2159-TURXX,5,No internet service,No internet service,0,Month-to-month,20.05,95.55,No,0
1548-FEHVL,61,Yes,Yes,1,Month-to-month,106.2,6375.2,No,0
6215-NQCPY,15,Yes,Yes,1,Month-to-month,99.7,1566.75,No,0
9626-WEQRM,4,No,No,0,Month-to-month,29.15,110.05,No,0
6969-MVBAI,9,Yes,No,1,Month-to-month,90.1,816.8,No,0
2978-XXSOG,22,No,No,0,Month-to-month,59.05,1253.5,No,0
2342-CKIAO,2,No internet service,No internet service,0,Month-to-month,20.3,41.2,No,0
7426-GSWPO,64,Yes,Yes,1,Month-to-month,103.5,6548.65,No,0
1031-IIDEO,1,No,No,0,Month-to-month,70.85,70.85,Yes,1
5832-XKAES,2,No,No,0,Month-to-month,69.8,134.7,Yes,1
4701-AHWMW,55,Yes,Yes,1,Month-to-month,54.55,2978.3,Yes,1
8317-BVKSO,14,No internet service,No internet service,0,Month-to-month,20.05,299.3,No,0
9210-IAHGH,7,Yes,Yes,1,Month-to-month,70.75,450.8,Yes,1
0023-XUOPT,13,Yes,No,1,Month-to-month,94.1,1215.6,Yes,1
4592-IWTJI,3,No,No,0,Month-to-month,29.7,91.7,Yes,1
4657-FWVFY,40,Yes,No,1,Month-to-month,96.35,3915.4,No,0
2257-BOVXD,14,Yes,No,1,Month-to-month,66.6,979.5,No,0
7729-JTEEC,2,No,No,0,Month-to-month,44.5,90.05,No,0
